1835,142,3,409,636,317,106
1836,139,2,399,637,318,106
1837,139,3,389,638,317,106
1838,134,2,393,638,316,106
1839,137,1,400,638,315,105
1840,133,2,419,638,314,106
1841,131,2,390,639,313,107
1842,128,3,391,639,313,106
1843,131,4,416,638,312,105
1844,130,5,402,638,311,105
1845,130,4,413,639,310,104
1846,131,5,394,639,309,103
1847,130,6,411,640,310,104
1848,126,6,409,641,310,103
1849,126,6,397,642,309,104
1850,125,7,394,641,310,105
1851,129,7,421,641,309,104
1852,128,6,414,641,310,104
1853,127,7,400,642,310,105
1854,127,6,383,643,310,105
1855,127,6,409,644,309,106
1856,125,6,408,643,308,106
1857,120,5,413,643,307,107
1858,121,6,409,643,306,108
1859,125,5,399,643,307,107
1900,129,5,413,642,308,107
1901,131,6,403,642,307,108
1902,132,6,419,641,306,108
1903,128,5,399,642,306,108
1904,130,6,426,643,306,107
1905,129,5,392,642,306,106
1906,127,6,394,641,306,106
1907,129,6,407,640,305,107
1908,129,6,412,641,306,108
1909,133,5,423,642,305,108
1910,137,5,416,643,304,107
1911,135,4,404,644,304,107
1912,131,3,408,645,303,108
1913,130,4,419,644,302,108
1914,126,5,392,643,303,107
1915,122,6,427,643,303,107
1916,123,7,412,644,304,107
1917,126,8,400,645,304,106
1918,121,8,392,645,305,107
1919,116,8,407,646,306,108
1920,114,8,408,645,305,109
1921,118,7,398,645,304,110
1922,116,6,419,644,303,110
1923,111,7,417,644,302,110
1924,107,7,420,645,302,111
1925,102,6,402,644,303,110
1926,101,6,427,643,304,109
1927,99,6,432,643,304,110
1928,95,5,412,642,304,109
1929,98,4,410,642,303,108
1930,96,3,419,642,302,108
1931,95,2,403,642,301,108
1932,99,3,407,643,300,107
1933,94,4,422,642,300,108
1934,97,3,404,643,300,108
1935,98,4,395,644,301,109
1936,93,3,420,643,302,108
1937,95,2,415,643,301,108
1938,98,3,429,644,301,109
1939,102,2,411,643,302,109
1940,101,2,397,642,303,110
1941,105,2,427,643,304,110
1942,106,3,401,644,305,111
1943,106,3,408,643,304,112
1944,110,2,421,644,303,113
1945,107,3,416,643,303,114
1946,110,2,414,643,302,113
1947,110,1,410,644,302,114
1948,108,2,410,645,301,115
1949,110,2,414,644,302,116
1950,111,3,417,643,303,117
1951,113,2,425,642,304,116
1952,108,3,420,643,305,116
1953,108,3,414,642,304,116
1954,107,3,427,642,303,117
1955,104,3,433,643,302,118
1956,106,3,436,644,303,118
1957,101,2,406,643,303,119
1958,104,3,431,643,302,118
1959,101,4,431,643,301,119
2000,102,4,427,643,301,119
2001,100,4,447,644,302,120
2002,96,3,446,645,302,120
2003,92,2,431,646,302,119
2004,96,1,421,646,302,119
2005,94,0,427,647,303,120
2006,96,0,447,647,302,121
2007,100,0,448,647,301,121
2008,96,1,448,648,302,121
2009,92,2,429,647,302,121
2010,87,1,421,646,301,121
2011,83,1,436,647,302,122
2012,79,1,427,647,302,121
2013,81,2,420,647,303,120
2014,80,1,445,648,304,120
2015,81,0,422,649,304,120
2016,79,0,450,649,304,120
2017,74,1,421,648,305,121
2018,74,2,458,649,306,120
2019,74,1,438,648,305,121
2020,70,1,437,647,306,122
2021,71,0,456,647,306,121
2022,69,1,451,647,307,121
2023,71,1,438,647,307,121
2024,73,2,458,648,308,120
2025,71,3,440,649,308,121
2026,75,4,457,649,308,120
2027,77,3,455,648,307,121
2028,81,2,459,648,307,120
2029,80,1,455,649,308,121
2030,77,0,430,649,307,121
2031,74,0,433,649,306,120
2032,77,1,435,649,307,121
2033,79,2,447,649,306,122
2034,82,1,432,650,307,122
2035,77,0,456,650,308,121
2036,77,0,433,651,307,120
2037,76,1,428,650,306,119
2038,79,1,444,651,305,120
2039,81,1,457,650,304,121
2040,79,2,451,650,305,122
2041,81,3,452,650,304,121
2042,77,4,461,651,303,122
2043,80,4,467,650,304,121
2044,76,5,437,651,304,120
2045,80,6,464,650,305,121
2046,78,6,460,651,306,120
2047,78,7,462,650,306,121
2048,76,8,456,650,305,121
2049,77,8,441,651,306,121
2050,78,9,453,650,305,121
2051,76,8,449,650,304,120
2052,71,9,452,650,303,119
2053,67,8,469,651,303,118
2054,68,9,440,650,304,119
2055,64,10,452,651,304,120
2056,61,9,456,652,305,120
2057,63,9,471,651,306,121
2058,65,10,445,650,307,121
2059,61,10,459,650,306,122
2100,61,9,471,651,307,122
2101,64,8,469,650,308,121
2102,63,8,474,651,309,121
2103,58,9,493,650,308,121
2104,59,10,465,649,308,120
2105,62,10,457,649,309,119
2106,58,9,478,650,308,120
2107,54,8,493,650,308,119
2108,56,8,477,651,308,118
2109,59,7,471,651,308,117
2110,55,6,482,651,307,118
2111,53,5,495,650,306,119
2112,57,5,493,649,305,120
2113,55,6,463,649,306,121
2114,59,5,464,650,306,120
2115,60,6,486,649,306,119
2116,57,6,473,650,307,119
2117,61,7,462,650,306,118
2118,59,7,466,650,306,117
2119,57,6,494,649,306,116
2120,53,5,493,649,305,117
2121,48,6,482,649,306,118
2122,47,5,492,648,307,117
2123,43,6,487,648,307,118
2124,42,6,494,647,307,119
2125,43,6,468,647,306,119
2126,45,6,469,648,307,119
2127,49,7,490,649,307,120
2128,51,8,484,649,308,121
2129,51,7,500,648,307,121
2130,49,7,494,649,308,120
2131,46,6,491,649,307,119
2132,47,7,482,648,308,119
2133,49,6,489,647,309,118
2134,48,5,490,646,308,118
2135,48,4,502,645,308,119
2136,45,5,505,645,307,118
2137,46,5,503,645,308,118
2138,47,6,476,646,308,117
2139,48,6,506,647,307,118
2140,51,6,474,646,306,118
2141,47,7,479,646,307,118
2142,44,6,501,647,307,117
2143,43,6,490,646,306,118
2144,42,7,490,645,306,118
2145,39,7,492,644,306,118
2146,40,8,484,644,306,118
2147,44,8,479,645,307,118
2148,43,9,500,646,307,119
2149,46,8,505,645,306,120
2150,42,9,501,646,305,121
2151,46,10,480,645,305,122
2152,41,9,491,644,305,122
2153,38,10,516,643,304,123
2154,34,10,483,644,305,124
2155,34,10,491,643,304,124
2156,37,11,485,643,305,125
2157,34,12,503,644,305,126
2158,38,13,486,645,304,126
2159,35,14,506,645,303,127
2200,32,13,529,645,302,127
2201,34,13,544,644,303,127
2202,33,13,525,644,304,128
2203,34,12,526,644,303,128
2204,38,12,538,643,303,129
2205,40,11,520,643,302,128
2206,44,11,526,643,302,128
2207,41,11,535,644,303,127
2208,38,10,540,644,303,127
2209,41,9,517,643,302,126
2210,44,9,523,643,301,125
2211,42,8,549,644,302,124
2212,39,7,547,644,301,125
2213,35,8,516,645,300,125
2214,35,7,548,644,299,124
2215,35,8,534,645,299,125
2216,31,8,545,644,298,125
2217,26,9,553,645,298,124
2218,29,8,528,645,298,125
2219,26,9,543,645,298,126
2220,28,8,533,646,298,127
2221,30,8,537,645,298,126
2222,30,9,540,646,298,125
2223,30,8,526,647,299,126
2224,33,7,531,648,300,126
2225,33,7,552,647,300,126
2226,35,8,555,646,299,127
2227,35,8,551,646,300,126
2228,32,8,556,647,301,125
2229,29,8,535,648,300,126
2230,33,8,524,647,301,125
2231,34,8,549,647,302,125
2232,35,8,523,648,302,126
2233,30,8,554,649,303,126
2234,27,7,544,650,304,127
2235,24,8,557,649,304,128
2236,20,9,541,648,304,127
2237,23,10,562,648,305,126
2238,27,10,538,649,305,127
2239,27,10,546,650,306,128
2240,24,10,549,651,306,127
2241,22,10,551,652,307,126
2242,21,9,557,653,306,126
2243,16,9,531,654,306,127
2244,20,10,543,654,307,127
2245,24,9,554,654,308,127
2246,25,9,545,653,308,128
2247,22,8,562,654,309,128
2248,21,8,549,654,309,128
2249,23,7,539,654,309,127
2250,18,7,568,653,309,126
2251,18,6,554,653,308,127
2252,22,5,567,652,308,127
2253,18,6,553,653,307,127
2254,18,5,554,654,306,127
2255,16,4,545,654,307,126
2256,11,4,545,655,307,125
2257,13,5,543,656,307,126
2258,12,5,574,655,306,125
2259,9,4,541,654,307,124
2300,10,5,587,654,306,123
2301,5,6,568,655,307,123
2302,9,7,577,654,308,124
2303,7,8,593,655,307,124
2304,10,8,569,654,307,124
2305,9,9,581,653,307,123
2306,7,8,581,653,307,124
2307,6,7,589,653,306,125
2308,3,7,600,654,306,125
2309,3,8,578,654,307,126
2310,4,7,579,654,306,126
2311,1,7,601,654,305,126
2312,4,8,576,653,305,125
2313,4,7,581,653,305,126
2314,4,7,577,652,304,125
2315,1,7,586,652,303,124
2316,357,8,587,653,302,124
2317,354,7,583,654,302,124
2318,355,6,605,655,302,125
2319,356,6,595,655,303,124
2320,351,5,589,656,304,125
2321,349,6,617,655,304,126
2322,344,6,617,654,304,126
2323,347,5,590,655,305,125
2324,343,6,617,655,306,126
2325,346,7,608,655,306,126
2326,350,8,598,656,306,127
2327,348,9,602,655,307,127
2328,351,9,596,656,307,126
2329,346,9,586,656,308,126
2330,349,9,610,657,307,126
2331,345,8,597,658,307,126
2332,344,9,601,658,306,125
2333,344,8,592,657,306,126
2334,344,9,596,656,305,126
2335,348,8,598,655,305,126
2336,347,8,619,654,305,126
2337,347,9,602,653,304,125
2338,351,8,610,652,305,125
2339,350,8,604,651,306,125
2340,345,8,624,650,305,126
2341,348,8,591,649,305,127
2342,352,8,617,650,306,128
2343,352,9,610,650,307,128
2344,354,9,631,651,307,127
2345,351,8,628,651,306,127
2346,351,8,613,650,306,128
2347,354,8,600,649,305,127
2348,353,9,596,650,306,128
2349,350,9,600,649,306,127
2350,354,9,630,650,307,127
2351,357,8,607,651,308,128
2352,355,9,631,650,308,128
2353,354,8,607,649,307,127
2354,349,9,602,649,306,126
2355,353,10,601,649,307,127
2356,357,9,602,648,306,126
2357,355,10,604,647,305,127
2358,357,10,639,648,305,128
2359,359,11,638,649,304,129
0,357,11,642,648,305,128
1,359,12,640,648,304,128
2,0,12,657,647,303,127
3,4,12,636,648,304,127
4,359,13,664,648,305,126
5,358,14,671,647,305,126
6,354,14,643,647,305,127
7,355,14,634,648,304,128
8,358,15,640,649,303,129
9,359,15,651,649,303,129
10,358,16,649,650,303,130
11,357,17,669,650,302,131
12,359,17,666,650,303,130
13,1,17,652,651,304,131
14,356,17,654,651,304,130
15,355,17,649,651,304,129
16,353,18,650,651,303,130
17,353,18,670,650,303,131
18,352,19,660,649,302,130
19,356,19,664,648,302,129
20,358,18,662,649,301,130
21,356,19,649,650,301,130
22,354,19,668,651,300,131
23,357,19,649,650,301,130
24,356,18,677,650,301,130
25,354,19,665,650,301,131
26,350,20,647,649,302,131
27,351,20,654,649,301,130
28,351,20,658,649,301,130
29,354,21,687,650,300,129
30,351,21,669,649,299,128
31,353,20,671,649,300,127
32,356,20,679,650,300,128
33,351,20,653,650,301,127
34,351,20,670,651,302,128
35,352,19,681,651,301,129
36,354,20,675,650,300,129
37,355,20,672,650,299,128
38,357,21,686,651,300,129
39,357,20,655,652,300,130
40,1,20,686,651,299,130
41,3,20,667,650,300,129
42,358,20,671,649,299,128
43,354,20,691,650,300,129
44,350,21,671,650,300,130
45,347,22,676,650,300,131
46,344,23,692,650,300,132
47,343,22,682,651,300,132
48,338,22,661,652,301,133
49,333,23,695,652,301,134
50,330,22,681,652,301,133
51,328,23,685,652,300,132
52,329,24,683,651,301,133
53,331,0,686,651,300,133
54,326,0,693,650,300,132
55,325,1,674,649,300,131
56,329,0,692,650,301,130
57,332,1,697,649,302,131
58,332,2,704,648,302,132
59,329,1,703,647,303,132
100,326,2,728,646,304,133
101,329,3,728,645,304,133
102,330,3,727,644,303,132
103,331,3,706,645,303,131
104,330,2,713,644,303,130
105,326,3,732,645,302,129
106,325,2,732,645,303,129
107,327,1,719,646,303,129
108,331,0,717,645,303,130
109,330,0,704,645,303,131
110,327,0,726,646,304,131
111,322,1,704,647,304,131
112,318,1,726,646,305,130
113,315,2,702,646,306,129
114,312,1,710,646,306,128
115,314,2,737,645,305,127
116,313,3,708,645,305,127
117,315,3,714,646,306,128
118,310,4,728,647,305,129
119,306,4,711,647,306,130
120,305,3,715,648,307,129
121,307,2,730,648,308,128
122,309,2,727,647,307,128
123,305,2,713,647,307,129
124,303,2,737,647,306,130
125,303,1,736,648,305,131
126,307,0,730,647,305,130
127,304,1,720,648,306,131
128,307,2,749,648,305,132
129,305,2,715,648,304,132
130,308,2,731,647,305,133
131,308,2,753,647,306,134
132,309,1,721,647,307,134
133,305,2,754,647,308,135
134,306,2,731,646,307,134
135,307,1,734,645,306,134
136,310,1,730,644,305,134
137,309,1,754,644,304,133
138,309,0,720,644,305,132
139,312,0,752,643,304,133
140,310,0,748,642,304,132
141,311,1,731,642,303,133
142,314,2,759,641,302,133
143,310,2,754,640,301,132
144,311,3,727,640,301,132
145,311,4,727,639,300,133
146,311,5,755,639,299,133
147,308,5,739,640,299,132
148,312,6,733,639,298,133
149,310,6,764,639,297,134
150,314,5,725,639,297,134
151,318,5,765,639,296,133
152,321,5,737,640,297,133
153,320,6,741,639,298,134
154,323,6,755,639,299,134
155,318,5,754,638,300,134
156,322,6,762,638,299,134
157,323,5,733,638,300,135
158,326,4,730,638,299,136
159,327,3,768,637,299,135
200,323,2,774,638,299,134
201,322,1,780,639,298,133
202,319,0,779,639,298,134
203,323,1,790,638,298,134
204,327,1,768,637,299,133
205,327,0,760,637,299,132
206,322,1,786,637,299,133
207,320,1,780,637,300,132
208,321,2,788,636,299,133
209,321,1,760,637,300,134
210,319,2,794,636,301,135
211,314,2,777,637,301,134
212,310,3,798,636,302,134
213,308,4,785,635,303,133
214,304,5,795,634,302,134
215,307,4,781,635,301,134
216,304,5,791,634,301,134
217,307,4,800,634,302,134
218,302,5,767,635,302,134
219,306,5,788,636,303,134
220,304,4,770,637,304,135
221,307,4,767,636,304,134
222,303,5,781,637,304,134
223,305,6,770,637,304,135
224,300,6,791,637,304,134
225,300,7,798,638,303,135
226,296,8,788,638,303,136
227,291,9,808,639,303,135
228,291,9,782,639,302,135
229,290,9,781,638,302,135
230,292,9,787,638,303,136
231,287,9,792,637,304,137
232,288,8,799,636,304,136
233,291,8,797,637,303,137
234,291,9,777,638,304,137
235,291,8,786,637,303,136
236,287,8,811,636,302,137
237,290,8,787,637,301,136
238,286,9,811,636,301,137
239,281,10,804,636,301,138
240,281,11,814,636,301,137
241,285,11,797,637,300,138
242,286,10,796,638,299,138
243,282,11,807,637,299,139
244,285,10,806,636,298,139
245,286,9,804,637,297,139
246,290,9,787,637,297,139
247,293,8,810,636,297,140
248,292,8,810,636,298,139
249,291,9,800,635,298,138
250,287,9,817,636,298,138
251,284,10,802,637,299,137
252,288,10,820,636,299,136
253,283,9,816,637,300,137
254,282,8,808,636,300,138
255,286,9,820,636,301,138
256,285,8,815,637,301,137
257,289,7,824,636,301,136
258,284,6,790,635,301,136
259,285,5,790,635,300,137
300,287,5,820,635,301,136
301,285,6,845,635,300,136
302,285,7,811,636,301,137
303,283,8,846,635,301,137
304,278,8,829,634,300,138
305,280,9,834,633,301,138
306,277,8,843,632,300,138
307,273,9,829,631,301,139
308,272,8,823,631,302,140
309,269,9,836,632,302,140
310,272,8,843,633,302,140
311,276,9,841,632,302,139
312,279,10,822,633,301,140
313,276,10,846,633,301,141
314,275,11,832,633,302,141
315,270,10,837,634,303,142
316,266,10,846,634,302,141
317,269,10,829,633,301,142
318,270,11,816,632,301,142
319,266,10,853,633,302,142
320,261,9,815,634,303,141
321,265,9,844,634,302,141
322,265,10,845,635,301,140
323,267,10,842,635,301,139
324,265,10,821,634,301,140
325,260,10,830,634,301,139
326,263,11,848,634,301,140
327,265,11,849,634,302,141
328,263,12,849,633,302,142
329,259,12,852,634,301,141
330,258,13,856,635,301,141
331,260,12,843,636,300,140
332,258,11,850,635,301,139
333,259,11,836,635,302,138
334,256,12,841,635,301,139
335,254,11,848,636,301,140
336,252,10,832,637,301,141
337,250,11,857,636,302,140
338,252,10,854,637,303,139
339,248,10,828,637,302,139
340,252,11,852,638,301,139
341,247,12,838,637,301,139
342,242,12,833,636,302,139
343,243,11,851,637,302,140
344,245,12,857,638,302,139
345,242,13,842,637,302,140
346,241,14,837,636,301,139
347,244,13,862,635,301,139
